Codigo;Município;Area;Densidade;Distancia;RendaperCapita;Gini;Intensidadedapobreza;IDH;Populacaototal
420620;Gravatal (SC);194,3;51;94,48543806;235,02;0,46;38,46;0,798;10799
260640;Gravatá (PE);491,5;136,7;76,99529203;137,74;0,56;43,98;0,654;67273
312780;Grão Mogol (MG);3902,8;3,6;379,1103916;98,24;0,6;56,32;0,672;14224
420610;Grão Pará (SC);329;17,7;92,45230053;357,3;0,56;29,48;0,826;5817
230490;Groaíras (CE);156,1;56;205,1668717;84,73;0,58;57,64;0,653;8741
240440;Grossos (RN);138,9;59,4;233,5553437;104,8;0,52;52,18;0,683;8249
312790;Grupiara (MG);193,1;7,1;421,7403261;198,11;0,51;35,07;0,774;1376
430925;Guabiju (RS);147,5;11,8;171,6798572;342,3;0,48;35,24;0,826;1749
420630;Guabiruba (SC);173,2;75;71,01035227;329,97;0,42;39,12;0,829;12976
320230;Guaçuí (ES);467,8;54;148,4847499;247,4;0,6;38,81;0,743;25492
220450;Guadalupe (PI);1020,8;10,1;206,8490024;116,61;0,59;54,7;0,681;10308
351720;Guaiçara (SP);270;34,1;388,71135;230,23;0,49;38,1;0,778;9211
351730;Guaimbê (SP);218;23,9;380,5491771;205,03;0,54;35,31;0,757;5207
410890;Guairaçá (PR);491;12;443,244371;169,89;0,52;37,22;0,708;5898
230495;Guaiúba (CE);271,3;73,3;37,37409312;71,39;0,49;51,96;0,652;19884
430930;Guaíba (RS);377,2;249,9;12,82447738;288,8;0,52;43,46;0,815;94307
351740;Guaíra (SP);1262,2;27,4;398,2704679;306,11;0,53;46,6;0,822;34610
410880;Guaíra (PR);504,7;56,8;524,6242243;250,68;0,59;41,73;0,777;28659
110010;Guajará-Mirim (RO);25214;1,5;274,0884645;212,12;0,6;52,48;0,743;38045
130165;Guajará (AM);8983,7;1,5;1474,31459;36,96;0,67;75,54;0,504;13220
291165;Guajeru (BA);645,8;20;409,4238324;84,51;0,48;52,04;0,633;12836
240450;Guamaré (RN);278,6;29,2;144,6752579;92,13;0,51;47,1;0,646;8149
410895;Guamiranga (PR);216,1;33;156,1312582;115;0,53;48,65;0,702;7134
291170;Guanambi (BA);1264,5;56,7;481,6954411;152,91;0,66;54,07;0,701;71728
312800;Guanhães (MG);1079,3;25,9;157,8521357;168,09;0,58;44,23;0,719;27828
312810;Guapé (MG);937,2;14,5;229,8719146;190,88;0,53;35,7;0,752;13620
351750;Guapiaçu (SP);326;43,1;405,2965125;330,37;0,53;32,02;0,817;14086
351760;Guapiara (SP);408,5;48,3;205,351655;167,9;0,71;58,5;0,706;19726
330185;Guapimirim (RJ);361,7;104,7;46,80416766;234,77;0,56;39,89;0,739;37952
410900;Guapirama (PR);189,5;21,4;226,177846;185,61;0,53;37,94;0,747;4068
410910;Guaporema (PR);213,2;10,5;423,7380015;181,02;0,49;34,72;0,725;2244
430940;Guaporé (RS);312,7;64,2;146,5484632;363,75;0,49;44,64;0,826;20064
520920;Guapó (GO);523,1;26,5;34,06244513;182,43;0,51;36,3;0,729;13863
250630;Guarabira (PB);149,5;344,2;74,94747992;128,76;0,55;47,15;0,659;51482
351790;Guaraci (SP);640,7;13,8;413,9349858;239,83;0,5;34,47;0,758;8846
410920;Guaraci (PR);199,4;24,7;363,931463;208,6;0,52;31,68;0,739;4919
312820;Guaraciaba (MG);349,5;29,4;129,5922934;115,51;0,63;50,69;0,666;10262
420640;Guaraciaba (SC);348,6;31,6;503,8570639;212,15;0,48;40,01;0,785;11038
230500;Guaraciaba do Norte (CE);537,1;65,1;249,50136;78,44;0,57;54,65;0,629;35037
312825;Guaraciama (MG);393,5;11,4;312,8947857;101,14;0,55;50,15;0,689;4469
351780;Guaraçaí (SP);570;15,6;547,0145366;248,56;0,52;34,05;0,771;8894
170930;Guaraí (TO);2277,2;8,8;149,3877292;171,3;0,53;42,58;0,719;20018
520929;Guaraíta (GO);206;13,5;144,0816334;129,67;0,5;41,19;0,697;2794
230510;Guaramiranga (CE);107,6;53,1;74,49834956;78,65;0,52;52,65;0,654;5714
420650;Guaramirim (SC);243,2;97,8;132,7360166;295,34;0,46;37,38;0,822;23794
312830;Guaranésia (MG);294,8;63,2;338,8979733;267,44;0,53;31,18;0,769;18628
312840;Guarani (MG);265,5;32,1;195,0243768;190,25;0,53;34,75;0,759;8520
351800;Guarani d'Oeste (SP);84,8;23,7;542,9551759;211,08;0,5;35,98;0,757;2006
430950;Guarani das Missões (RS);292,6;30,7;385,5034294;179,82;0,53;43,91;0,776;8990
520940;Guarani de Goiás (GO);1233,8;3,8;425,7656659;89,66;0,58;56,38;0,632;4678
410930;Guaraniaçu (PR);1234,4;13,9;364,0763384;208,18;0,63;46,59;0,728;17201
351810;Guarantã (SP);463;13,6;354,1162323;209,89;0,56;39,13;0,727;6323
510410;Guarantã do Norte (MT);2766,9;9,9;658,07524;267,83;0,64;42,65;0,757;28200
320240;Guarapari (ES);581,9;151,6;41,75261812;277,93;0,6;39,36;0,789;88400
410940;Guarapuava (PR);3160,1;49;219,3345751;292,11;0,64;41,32;0,773;155161
410950;Guaraqueçaba (PR);2030;4,1;95,7316114;107,13;0,56;52,06;0,659;8288
351820;Guararapes (SP);959,1;30,1;483,7281121;275,26;0,52;35,77;0,802;28843
312850;Guarará (MG);88,8;46,8;233,1886867;210,9;0,54;35,26;0,75;4166
351830;Guararema (SP);271,1;80,7;63,01036633;352,2;0,61;38,78;0,798;21904
291180;Guaratinga (BA);2334,6;10,4;424,0924904;80,95;0,54;50;0,593;24319
351840;Guaratinguetá (SP);753,3;138,1;168,3513976;401,02;0,58;39,94;0,818;104219
410960;Guaratuba (PR);1329,9;20,5;86,28068526;274,31;0,6;42,94;0,764;27257
351770;Guará (SP);363,7;52;367,6618519;247,33;0,54;34,47;0,759;18916
312860;Guarda-Mor (MG);2072,3;3,2;401,1437878;224,84;0,55;37,18;0,744;6656
351850;Guareí (SP);567,6;18;158,9870633;213,97;0,5;34,76;0,746;10197
351860;Guariba (SP);271,2;114,5;292,9790812;246,27;0,52;38,94;0,756;31085
220455;Guaribas (PI);3741,5;1,3;488,6485199;43,79;0,59;65,78;0,479;4814
520945;Guarinos (GO);598;4,8;221,5941287;145,73;0,59;46,56;0,694;2844
351870;Guarujá (SP);143;1854,2;62,75707735;308,41;0,53;47,42;0,788;264812
420660;Guarujá do Sul (SC);99,5;47,2;511,0213444;276,26;0,63;41,98;0,803;4696
351880;Guarulhos (SP);317,9;3369,9;14,11985556;343,91;0,55;50,64;0,798;1072717
420665;Guatambú (SC);206,3;22,8;421,3877702;145,53;0,52;48,18;0,737;4702
351885;Guatapará (SP);413,7;15,4;269,5323007;234,81;0,51;48,83;0,776;6371
312870;Guaxupé (MG);286,7;163,9;331,0733427;300,72;0,54;33,12;0,796;47036
500410;Guia Lopes da Laguna (MS);1213,7;9,1;189,5449622;240;0,7;44,17;0,755;11115
312880;Guidoval (MG);159,4;46,8;191,2076803;202,61;0,57;36,83;0,736;7490
312890;Guimarânia (MG);372;17,2;316,5068073;234,12;0,52;29,95;0,776;6384
210490;Guimarães (MA);616,6;20,5;55,14348072;67,44;0,58;59,83;0,64;12641
510420;Guiratinga (MT);5376,6;2,3;263,5095034;210,79;0,63;43,19;0,761;12645
312900;Guiricema (MG);295,2;31,3;184,7605656;143,81;0,5;38,92;0,735;9259
312910;Gurinhatã (MG);1836,7;3,7;614,258832;224,09;0,59;35,46;0,758;6883
250640;Gurinhém (PB);226,1;58,2;61,86575993;71,5;0,53;54,84;0,545;13182
250650;Gurjão (PB);336,9;10,7;179,8628394;96,22;0,49;44,26;0,639;2789
150310;Gurupá (PA);8578,2;2,7;348,4097701;74,98;0,55;52,82;0,631;23098
170950;Gurupi (TO);1846,6;35,2;191,2415365;242,1;0,59;39,21;0,793;65034
351890;Guzolândia (SP);254,4;16,9;524,8321219;177,07;0,49;40,71;0,729;4295
430955;Harmonia (RS);48,6;75,3;57,11157666;317,09;0,43;23,46;0,833;3659
520960;Heitoraí (GO);230,5;15;123,0617961;189,66;0,55;38,38;0,744;3445
312920;Heliodora (MG);154,3;36,5;299,3261756;197,09;0,57;33,05;0,733;5657
291185;Heliópolis (BA);313,2;41,9;255,417365;76,92;0,48;51,92;0,58;13108
351900;Herculândia (SP);366,2;21,8;420,65607;201,72;0,53;40,26;0,738;7992
430710;Herval (RS);2798,3;3;302,4473696;178,22;0,58;46,62;0,754;8487
420670;Herval d'Oeste (SC);213;94;294,0684871;253,21;0,51;49,56;0,798;20044
430957;Herveiras (RS);118,7;24,9;153,9350536;172,81;0,53;46,06;0,76;2957
230520;Hidrolândia (CE);978,8;18,1;223,6367561;72,47;0,62;63,84;0,638;17687
520970;Hidrolândia (GO);947,4;13,4;31,55918777;210,99;0,52;34,31;0,736;13086
520980;Hidrolina (GO);582,5;7,8;218,4089084;220,93;0,64;41,45;0,737;4548
351905;Holambra (SP);64,4;112,3;110,3667273;474,51;0,56;36,41;0,827;7211
410965;Honório Serpa (PR);531,5;13;321,4810761;125,22;0,6;54,88;0,71;6896
230523;Horizonte (CE);191,9;176,1;42,76643882;125,68;0,62;47,1;0,679;33790
430960;Horizontina (RS);231,2;76,4;401,6085999;307,47;0,51;37,26;0,825;17699
351907;Hortolândia (SP);62,4;2430,6;97,14002864;259,1;0,46;48,7;0,79;152523
220460;Hugo Napoleão (PI);279;13,3;103,6429124;71,2;0,6;61,41;0,575;3703
430965;Hulha Negra (RS);1147,2;4,7;294,5406491;209,63;0,64;47,15;0,761;5359
130170;Humaitá (AM);33213,3;1;591,0290684;134,36;0,69;63,21;0,678;32796
430970;Humaitá (RS);142,5;36,7;383,0206537;222,02;0,48;35,54;0,802;5228
210500;Humberto de Campos (MA);2424,1;8,8;93,77429101;43,98;0,56;64,95;0,569;21266
351910;Iacanga (SP);549,5;15,1;306,4245738;268,07;0,48;37,67;0,779;8282
520990;Iaciara (GO);1631,3;6,9;401,5926078;119,39;0,64;52;0,704;11295
351920;Iacri (SP);324,9;20,8;455,9109435;212,12;0,53;37,53;0,775;6783
291190;Iaçu (BA);2452,1;11,6;185,6560597;87,53;0,58;53,45;0,592;28501
312930;Iapu (MG);338,4;28,3;186,7411447;130,87;0,53;41,3;0,697;9718
351925;Iaras (SP);402,4;7,6;268,8106305;204,01;0,53;56,87;0,742;3054
260650;Iati (PE);567,5;31,2;242,4309789;54,14;0,6;65,3;0,526;17691
410970;Ibaiti (PR);918,5;28,8;198,3074386;179,52;0,54;37,78;0,687;26448
430975;Ibarama (RS);195,1;22,8;196,076864;180,96;0,44;40,52;0,74;4454
230526;Ibaretama (CE);822,3;15,4;123,0085986;62,56;0,53;59,15;0,597;12561
270300;Ibateguara (AL);255,5;59,2;80,18931572;71,71;0,55;56,67;0,58;15105
351930;Ibaté (SP);290,3;91,1;225,3507925;239,5;0,43;33,16;0,79;26462
320245;Ibatiba (ES);227,3;84,5;122,6305184;216,56;0,5;35,08;0,721;19210
410975;Ibema (PR);156,1;37,7;377,4152581;160,12;0,53;44,01;0,721;5872
312940;Ibertioga (MG);354,5;14,6;179,2380383;134,81;0,55;41,88;0,712;5140
430980;Ibiaçá (RS);398,2;13,1;227,8114582;372,59;0,59;34,24;0,838;5233
312960;Ibiaí (MG);873,4;8,3;343,6573134;89,51;0,55;49,46;0,687;7251
420675;Ibiam (SC);147,2;13,3;269,2008068;244,91;0,52;36,33;0,809;1955
230530;Ibiapina (CE);368,1;60,2;261,113423;79,26;0,59;59,01;0,646;22157
250660;Ibiara (PB);242,9;26,3;392,7372723;69,71;0,52;56,08;0,589;6383
291200;Ibiassucê (BA);383,5;33,4;429,1157229;104,32;0,54;53,44;0,659;12828
312950;Ibiá (MG);2704,6;7,8;272,9212318;385,45;0,5;34,54;0,797;21044
291210;Ibicaraí (BA);218,7;131,9;240,3876786;106,8;0,62;52,48;0,634;28861
420680;Ibicaré (SC);166,4;21,4;283,5498337;252,18;0,47;34,95;0,804;3587
291220;Ibicoara (BA);980,8;14,7;304,0679432;120,38;0,57;43,67;0,632;14453
230533;Ibicuitinga (CE);380,6;24,8;140,0822509;68,08;0,57;59,93;0,642;9435
291230;Ibicuí (BA);1167,5;12,9;261,8557506;114,62;0,59;46,96;0,625;15129
260660;Ibimirim (PE);1901,5;12,8;313,5718817;68,39;0,65;66,06;0,566;24340
291240;Ibipeba (BA);1103,6;13,9;407,7009564;85,36;0,57;60,12;0,628;15362
291250;Ibipitanga (BA);948,9;14,1;430,6175215;90,1;0,57;61,72;0,625;13419
410980;Ibiporã (PR);298,5;141,3;299,7322548;276,23;0,55;37,52;0,801;42153
291260;Ibiquera (BA);1014,7;4,4;264,9371356;70,94;0,55;56,39;0,572;4495
312965;Ibiracatu (MG);360,5;18,1;462,0058203;61,93;0,65;68,75;0,615;6534
312970;Ibiraci (MG);600,5;16,8;337,9750495;245,98;0,51;36,46;0,762;10229
320250;Ibiraçu (ES);201,2;50,4;54,21840054;282,02;0,61;35,86;0,78;10143
430990;Ibiraiaras (RS);316,3;22,6;188,9416459;308,16;0,58;36,54;0,801;7163
260670;Ibirajuba (PE);218;34,1;154,2633315;68,96;0,62;64,66;0,558;7438
420690;Ibirama (SC);268,5;58,8;112,9204107;304,06;0,48;39,62;0,826;15802
291270;Ibirapitanga (BA);472;46,9;162,0600786;70,52;0,58;58,91;0,601;22177
291280;Ibirapuã (BA);788,6;9;551,4011689;119,9;0,55;48,43;0,673;7096
430995;Ibirapuitã (RS);375;13,8;199,7815221;155,46;0,52;42,47;0,712;5170
351950;Ibirarema (SP);229;24,9;360,3180717;276,2;0,55;35,62;0,775;5701
291290;Ibirataia (BA);227;108,9;172,4434696;93,6;0,63;55,27;0,642;24741
351940;Ibirá (SP);271,3;34,8;383,2800718;275,74;0,54;31,85;0,801;9447
312980;Ibirité (MG);73,3;1812,3;25,19326735;149,59;0,45;44,81;0,729;133044
431000;Ibirubá (RS);625,4;29,8;238,4082912;385,06;0,59;32,29;0,824;18633
291300;Ibitiara (BA);1755,6;8,2;403,2240463;81,51;0,55;55,83;0,656;14443
351960;Ibitinga (SP);690,5;67,5;300,2166328;329,19;0,51;36,76;0,789;46620
320255;Ibitirama (ES);326,5;27,9;140,5703786;176,55;0,58;37,29;0,69;9211
291310;Ibititá (BA);597,2;30;408,3582509;84,35;0,54;54,95;0,602;17905
312990;Ibitiúra de Minas (MG);68,6;48;358,6380291;253,74;0,51;28,24;0,775;3301
313000;Ibituruna (MG);159;17,3;169,8101331;178,59;0,53;33,98;0,724;2755
351970;Ibiúna (SP);1062,1;60,4;60,96391373;231,76;0,55;45,38;0,746;64384
291320;Ibotirama (BA);1396,6;17,3;518,2162077;141,35;0,69;57,97;0,697;24149
230535;Icapuí (CE);429,4;37,4;171,9920629;90,61;0,49;48,9;0,631;16052
313005;Icaraí de Minas (MG);618,7;15,1;412,4304673;66,95;0,69;68,38;0,65;9315
410990;Icaraíma (PR);681,1;14,7;493,8347244;199,13;0,56;37,54;0,741;10048
210510;Icatu (MA);1546,6;13,9;37,93809492;49,25;0,62;65,4;0,572;21489
351980;Icém (SP);364,1;18,6;443,2283225;269,03;0,54;37,91;0,761;6772
291330;Ichu (BA);128,5;43,5;154,603687;97,43;0,53;50,84;0,675;5593
320260;Iconha (ES);203;56,6;72,08428663;313,32;0,68;42,22;0,79;11481
230540;Icó (CE);1936,8;32,3;300,3285366;86,9;0,62;59,87;0,607;62521
420700;Içara (SC);315,6;154;144,1931238;228,93;0,43;40,12;0,78;48634
240460;Ielmo Marinho (RN);314,8;32,5;38,16523995;66,61;0,62;62,21;0,59;10249
351990;Iepê (SP);597,5;12,1;464,3562064;227,42;0,56;39,52;0,75;7257
270310;Igaci (AL);335;76,4;99,53503495;47,94;0,64;70;0,54;25584
291340;Igaporã (BA);775;18,8;463,0229738;99,86;0,64;54,12;0,655;14557
250260;Igaracy (PB);184,5;34,2;362,3758957;71,4;0,54;57,05;0,608;6307
352000;Igaraçu do Tietê (SP);96,8;233,5;227,9484446;250,55;0,44;41,7;0,77;22614
352010;Igarapava (SP);468,5;55,3;406,5199969;289,11;0,5;30,65;0,79;25925
150320;Igarapé-Açu (PA);800,3;40,4;104,9972903;90,35;0,53;53,36;0,67;32400
150330;Igarapé-Miri (PA);2009,7;26,2;76,75402127;82,95;0,52;51,07;0,669;52604
313010;Igarapé (MG);110,3;220;45,7885065;198,59;0,5;50,32;0,753;24838
210515;Igarapé do Meio (MA);273,2;35,9;162,1902668;53,5;0,56;62,47;0,54;9842
210520;Igarapé Grande (MA);383,7;25,4;236,3574281;70,19;0,51;53,35;0,602;9759
260680;Igarassu (PE);304,2;268,9;24,60073864;120,55;0,57;54,41;0,719;82277
352020;Igaratá (SP);294;28,2;62,11449595;231,9;0,51;41,28;0,764;8292
313020;Igaratinga (MG);219,9;33,4;80,16426789;192,54;0,47;32,09;0,739;7355
291345;Igrapiúna (BA);509,8;29,3;116,9560168;63,85;0,56;56,19;0,601;14960
270320;Igreja Nova (AL);429,9;49,8;113,5723604;57,49;0,63;65,99;0,585;21451
431010;Igrejinha (RS);144,5;185,2;66,34274812;314,23;0,51;28,16;0,822;26767
330187;Iguaba Grande (RJ);36,2;415,8;100,4857121;332,75;0,56;41,27;0,796;15089
291350;Iguaí (BA);836,4;30;261,3828061;88,65;0,59;54,45;0,618;25134
352030;Iguape (SP);1985,4;13,8;159,0606372;240,49;0,6;44,27;0,757;27427
260690;Iguaraci (PE);773,6;14,8;290,8999605;83,1;0,6;57,6;0,604;11486
411000;Iguaraçu (PR);166,1;21,6;358,3095083;218,31;0,51;34,25;0,74;3598
313030;Iguatama (MG);629,6;13,1;187,503199;260,73;0,56;34,12;0,786;8269
500430;Iguatemi (MS);2953,5;4,6;359,8018972;200,71;0,59;41,62;0,731;13617
230550;Iguatu (CE);1042,6;82,2;305,270517;151,13;0,59;47,33;0,692;85615
411005;Iguatu (PR);101,5;22,2;398,4461909;149,8;0,56;48,65;0,701;2255
313040;Ijaci (MG);105,6;47,9;181,041186;176,87;0,5;31,75;0,738;5064
431020;Ijuí (RS);907,5;86,5;318,1470136;332,05;0,57;44,93;0,803;78461
352042;Ilha Comprida (SP);188,9;35;161,169677;320,6;0,6;43,98;0,803;6704
280270;Ilha das Flores (SE);57,6;143,5;78,49025347;68,58;0,61;62,05;0,584;8281
220465;Ilha Grande (PI);122,5;64,4;270,7084369;73,58;0,52;52;0,561;7890
352044;Ilha Solteira (SP);661,3;36,3;595,752451;390,05;0,48;40,42;0,85;23996
352040;Ilhabela (SP);348,2;59,6;132,55788;327,58;0,57;40,38;0,781;20836
291360;Ilhéus (BA);1847,7;120,1;210,186769;170,22;0,64;47,9;0,703;222127
420710;Ilhota (SC);245,2;43;82,17553472;251,71;0,44;33,15;0,795;10574
313050;Ilicínea (MG);383,1;27;231,7056419;229,24;0,52;29,93;0,758;10532
431030;Ilópolis (RS);115,4;36,9;150,2740044;270,87;0,53;37,83;0,792;4255
250670;Imaculada (PB);229,7;50,4;293,2668567;52,01;0,6;67,84;0,542;11577
420720;Imaruí (SC);541,6;24,7;86,84593277;187,74;0,58;45,44;0,742;13404
411007;Imbaú (PR);331,2;28,6;185,4991697;145,41;0,58;46,89;0,646;9474
431033;Imbé (RS);39,7;308,4;106,2394603;343,06;0,54;39,92;0,819;12242
313055;Imbé de Minas (MG);195,5;30,2;209,0867803;122,96;0,57;44,63;0,673;5911
420730;Imbituba (SC);185,7;192,2;72,43115779;248,42;0,48;46,87;0,805;35700
411010;Imbituva (PR);805,5;30,4;135,4802508;187,69;0,58;41,25;0,727;24496
420740;Imbuia (SC);124,1;42,2;86,97971389;254,15;0,47;32,94;0,777;5246
431036;Imigrante (RS);100,6;38,2;91,99935637;338,04;0,45;26,61;0,828;3850
210530;Imperatriz (MA);1538,1;149,8;484,2580806;193,11;0,61;42,4;0,722;230566
520993;Inaciolândia (GO);690,5;7,6;215,4892361;206,34;0,57;35,34;0,717;5239
260700;Inajá (PE);1098,7;12;337,2422974;68,04;0,7;67,77;0,566;13280
411030;Inajá (PR);194,8;15;420,2789621;170,87;0,49;36,25;0,722;2915
411020;Inácio Martins (PR);923,4;11,8;181,8282146;150,42;0,64;47,3;0,69;10963
313060;Inconfidentes (MG);149,8;43;371,017334;253,05;0,51;26,69;0,77;6479
313065;Indaiabira (MG);1011,7;7,3;515,4023376;74,03;0,58;58,45;0,571;7425
420750;Indaial (SC);429,9;93,3;102,8864823;341,92;0,47;39,51;0,825;40194
352050;Indaiatuba (SP);311,3;471,7;78,21207254;444,93;0,56;43,38;0,829;147050
230560;Independência (CE);3178,2;7,9;270,31837;98,14;0,58;52,03;0,657;25262
431040;Independência (RS);353,1;20,7;377,480381;214,18;0,59;43,5;0,785;7308
352060;Indiana (SP);127,9;38,6;496,6528876;256,01;0,55;40,35;0,789;4932
313070;Indianópolis (MG);831,5;6,5;423,978463;232,65;0,57;34,78;0,764;5387
411040;Indianópolis (PR);123,7;34,1;408,5478038;195,62;0,48;35,17;0,749;4212
352070;Indiaporã (SP);280,3;14,5;547,0975197;246,45;0,54;34,33;0,772;4058
520995;Indiara (GO);959,6;12,3;93,38008928;193,26;0,55;35,21;0,73;11816
280280;Indiaroba (SE);311,4;41,4;82,85251618;67,71;0,57;56,83;0,605;13152
510450;Indiavaí (MT);602,4;3,4;265,3095139;164,23;0,52;47,58;0,714;2056
313080;Ingaí (MG);305,8;8,1;202,4117421;225,34;0,56;31,45;0,759;2494
260710;Ingazeira (PE);246,6;18,5;286,9723128;97,02;0,58;52,35;0,638;4567
250680;Ingá (PB);197,9;88,4;84,41414843;85,15;0,51;54,87;0,565;17473
431041;Inhacorá (RS);113,2;21;361,2243785;167,15;0,6;49,61;0,754;2378
291370;Inhambupe (BA);1250;23,6;133,0095265;78,8;0,55;53,8;0,567;29589
150340;Inhangapi (PA);473,2;16,2;65,27072665;102,74;0,59;50,12;0,678;7681
270330;Inhapi (AL);375,7;46,6;226,8160951;50,41;0,71;72,09;0,515;17768
313090;Inhapim (MG);850,3;29,3;194,3892611;150,62;0,61;52,79;0,709;24895
313100;Inhaúma (MG);245,1;21,2;58,09394412;169,43;0,5;36,26;0,739;5195
220470;Inhuma (PI);1027,4;14;213,091102;102,92;0,56;54,61;0,621;14426
521000;Inhumas (GO);616,3;71,3;44,01116069;256,28;0,57;34,62;0,765;43897
313110;Inimutaba (MG);530,7;11,5;128,1446841;124,78;0,49;42,27;0,691;6116
500440;Inocência (MS);5793,2;1,4;294,4275797;272,09;0,6;40,02;0,772;7872
352080;Inúbia Paulista (SP);86,9;38,2;485,5705158;219,53;0,49;34,85;0,786;3318
420757;Iomerê (SC);111,8;22,8;273,9497629;349,21;0,52;32,82;0,849;2553
313115;Ipaba (MG);114,7;126,7;166,995126;125,75;0,49;41,7;0,702;14531
521010;Ipameri (GO);4382,6;5,1;164,0660416;214,7;0,49;27,22;0,758;22628
313120;Ipanema (MG);459,9;35,4;234,4989094;173,39;0,54;42,92;0,724;16286
240470;Ipanguaçu (RN);367,6;32,4;184,9835617;85,56;0,56;55,25;0,613;11924
230565;Ipaporanga (CE);646,4;17,4;278,5157867;55,01;0,56;60,97;0,609;11247
313130;Ipatinga (MG);166;1279,4;153,4831379;307,71;0,56;43,05;0,806;212496
352090;Ipauçu (SP);209,6;59,9;309,9794601;249,68;0,49;32,21;0,795;12553
230570;Ipaumirim (CE);286,2;40,3;342,0265253;83,5;0,62;58,17;0,646;11539
291380;Ipecaetá (BA);395,4;46,5;114,1374113;68,06;0,48;53,03;0,592;18383
352100;Iperó (SP);171,4;111,9;109,5773399;232,06;0,5;42,36;0,779;18384
352110;Ipeúna (SP);191;22,6;165,9536297;319,89;0,51;35,56;0,786;4340
431043;Ipê (RS);601;9,1;134,871957;237,46;0,42;31,58;0,78;5456
313140;Ipiaçu (MG);468,9;8,6;640,3381958;239,91;0,58;39,42;0,764;4026
291390;Ipiaú (BA);287,7;151,5;185,0430363;135,23;0,64;52,77;0,662;43621
352115;Ipiguá (SP);134,4;26,2;428,2404496;254,38;0,5;36,8;0,79;3476
420760;Ipira (SC);150,3;33,1;318,4846473;257,38;0,5;35,12;0,804;4979
411050;Ipiranga (PR);907,6;14,7;139,2210534;167,32;0,57;42,7;0,728;13308
220480;Ipiranga do Piauí (PI);488,2;17,2;226,0308216;84,57;0,53;52,76;0,601;8428
431046;Ipiranga do Sul (RS);159,9;12,9;260,303201;310,61;0,51;34,11;0,827;2057
291400;Ipirá (BA);3035,4;20,3;160,755147;90,2;0,58;55,53;0,609;61746
130180;Ipixuna (AM);13630,7;1,1;1363,921413;39,57;0,69;73,97;0,487;14759
150345;Ipixuna do Pará (PA);5285,2;4,8;166,0573532;73,5;0,62;58,94;0,622;25138
260720;Ipojuca (PE);514,8;115,1;43,29806832;101,96;0,55;49,62;0,658;59281
352120;Iporanga (SP);1162,7;3,9;229,6229717;135,5;0,6;54,16;0,693;4562
521020;Iporá (GO);1030;30,3;200,2740551;232,03;0,55;35,08;0,78;31300
411060;Iporã (PR);555,1;29,6;474,4351141;179,93;0,55;39,59;0,75;16445
420765;Iporã do Oeste (SC);184,3;42,7;496,9588307;197,47;0,49;38,55;0,78;7877
230580;Ipu (CE);636;61,5;249,5406839;96,23;0,59;54,97;0,67;39078
420768;Ipuaçu (SC);259,1;23,6;400,9471864;146,18;0,6;55,6;0,716;6122
352130;Ipuã (SP);466,9;25,4;373,5241027;285,23;0,53;30,55;0,78;11870
260730;Ipubi (PE);972,1;23,9;581,6033125;85,3;0,68;62,08;0,6;23042
240480;Ipueira (RN);172,1;11;247,2412625;116,16;0,51;43,5;0,691;1902
170980;Ipueiras (TO);816,5;1,4;119,9633205;93,7;0,63;60,9;0,659;1166
230590;Ipueiras (CE);1131,7;33,4;258,0033588;67,22;0,59;60,54;0,617;38219
313150;Ipuiúna (MG);299,6;29,8;343,5545048;318,5;0,62;35,29;0,784;8958
420770;Ipumirim (SC);239,9;28,8;358,7432073;265,1;0,53;37,92;0,798;6907
291410;Ipupiara (BA);1335,4;6,4;463,2886476;88,28;0,63;61,5;0,67;8541
140028;Iracema (RR);14403,9;0,3;81,82301592;159,14;0,58;44,79;0,713;4781
230600;Iracema (CE);770;16,9;234,2709031;108,71;0,65;60,82;0,66;13155
411065;Iracema do Oeste (PR);81,6;36,1;426,0561381;141,08;0,55;50,69;0,7;2951
352140;Iracemápolis (SP);115,6;134,3;140,34082;386,51;0,48;45,31;0,828;15555
420775;Iraceminha (SC);158,9;28,9;474,7604371;206,04;0,48;38,29;0,777;4592
