Código;Município;Estados;Área;Densidadedemográfica;Distânciaàcapital;RendaperCapita;ÍndicedeGini2000;Intensidadedapobreza;IDH;Populaçãototal
355010;São Manuel (SP);SP;652,7;55,8;217,5619945;302,56;0,52;34,84;0,809;36545
355020;São Miguel Arcanjo (SP);SP;932,1;33;143,2383036;225,27;0,55;39,8;0,769;30798
355030;São Paulo (SP);SP;1528,5;6808,1;0;610,04;0,62;51,19;0,841;10434252
355040;São Pedro (SP);SP;619,7;45;171,4589886;351,31;0,52;37,82;0,785;27897
355050;São Pedro do Turvo (SP);SP;778,1;8,9;329,3927819;188,04;0,49;32,64;0,756;6888
355060;São Roque (SP);SP;308,3;215,5;50,87888348;425,19;0,62;40,66;0,82;66637
355070;São Sebastião (SP);SP;401,9;144;126,9911343;359,14;0,56;41,37;0,798;58038
355080;São Sebastião da Grama (SP);SP;252,9;49,2;205,0073126;243,77;0,51;29,43;0,778;12454
355090;São Simão (SP);SP;619,6;22,1;248,3505358;312,81;0,53;41,35;0,801;13675
355100;São Vicente (SP);SP;148,8;2034,1;52,36799226;330,52;0,52;51,93;0,798;303551
355130;Sebastianópolis do Sul (SP);SP;168,6;15,1;466,5681859;225,89;0,46;33,39;0,769;2546
355140;Serra Azul (SP);SP;283,6;26,3;266,2944998;214,25;0,49;36,24;0,742;7446
355160;Serra Negra (SP);SP;203,5;117,1;104,2203475;466,75;0,55;29,61;0,817;23851
355150;Serrana (SP);SP;126,1;258,4;277,7867533;237,34;0,45;38,67;0,775;32603
355170;Sertãozinho (SP);SP;403,9;234,3;301,7908846;397,11;0,52;40,56;0,833;94664
355180;Sete Barras (SP);SP;1054,4;13;160,8379427;159,39;0,6;46,75;0,731;13714
355190;Severínia (SP);SP;140,8;96,6;377,2785411;217,9;0,51;40,07;0,75;13605
355200;Silveiras (SP);SP;415,7;12,9;207,0185775;213,73;0,59;37,46;0,721;5378
355210;Socorro (SP);SP;449,2;72,6;106,9029682;320,87;0,5;39,15;0,812;32704
355220;Sorocaba (SP);SP;450,2;1098,7;83,90467915;448,22;0,55;44,62;0,828;493468
355230;Sud Mennucci (SP);SP;592,3;12,4;543,6541703;245,37;0,52;32,84;0,779;7365
355240;Sumaré (SP);SP;153,4;1278,1;103,2587803;291,61;0,47;51,79;0,8;196723
355255;Suzanápolis (SP);SP;328,8;8,5;564,7654146;189,69;0,51;42,72;0,743;2790
355250;Suzano (SP);SP;195;1171,5;33,11191591;290,18;0,57;46,68;0,775;228690
355260;Tabapuã (SP);SP;346,6;30,3;378,3469923;248,38;0,5;37;0,771;10493
355270;Tabatinga (SP);SP;367,4;35,4;292,7162983;257,83;0,53;31,36;0,76;12990
355280;Taboão da Serra (SP);SP;20,5;9632,2;13,34148886;357;0,54;53,16;0,809;197644
355290;Taciba (SP);SP;609,8;8,6;492,7063299;222;0,55;45,44;0,768;5221
355300;Taguaí (SP);SP;146,1;51;282,7758492;226,53;0,5;32,16;0,768;7468
355310;Taiaçu (SP);SP;107,2;52,4;329,4922045;240,12;0,52;36,17;0,751;5619
355320;Taiúva (SP);SP;132,5;41,6;327,6939853;295,4;0,53;34,15;0,789;5506
355330;Tambaú (SP);SP;563;39,5;214,9935074;256,18;0,48;34,18;0,792;22258
355340;Tanabi (SP);SP;747,3;30,2;449,0395306;297,61;0,54;35,13;0,792;22587
355350;Tapiraí (SP);SP;757;11,3;99,92009856;220,93;0,59;43,64;0,738;8570
355360;Tapiratiba (SP);SP;221,2;58,4;231,4204645;270,8;0,51;27,4;0,792;12942
355365;Taquaral (SP);SP;54,4;50;330,0744047;230,91;0,48;36,05;0,765;2722
355370;Taquaritinga (SP);SP;595,8;87,3;305,735328;297,05;0,56;48,66;0,778;52065
355380;Taquarituba (SP);SP;448,1;49;265,6847084;238,46;0,58;37,82;0,741;21982
355385;Taquarivaí (SP);SP;233,5;19,2;213,3670665;166,56;0,61;45,65;0,702;4473
355390;Tarabai (SP);SP;197,7;29,3;522,4449724;180,5;0,5;39,51;0,763;5786
355395;Tarumã (SP);SP;304,2;35,3;412,3721956;238,54;0,51;38,32;0,775;10743
355400;Tatuí (SP);SP;525,4;177,6;126,2845151;333,02;0,53;39,92;0,794;93430
355410;Taubaté (SP);SP;627,4;389,1;124,6523613;460,87;0,57;43,89;0,837;244165
355420;Tejupá (SP);SP;297;18;280,2544074;168,31;0,53;32,11;0,704;5336
355430;Teodoro Sampaio (SP);SP;1560,6;12,8;576,7690758;252,91;0,69;46,53;0,757;20003
355440;Terra Roxa (SP);SP;220,5;35,2;352,6620828;217,25;0,47;31,88;0,773;7752
355450;Tietê (SP);SP;396;79,5;120,7390622;428,91;0,5;32,88;0,81;31710
355460;Timburi (SP);SP;197,6;13,8;305,420446;194,22;0,5;34,32;0,749;2731
355465;Torre de Pedra (SP);SP;71,3;30,7;162,5409536;202,26;0,5;37,89;0,777;2144
355470;Torrinha (SP);SP;312;28,3;200,3383077;299,11;0,49;35,02;0,81;8837
355475;Trabiju (SP);SP;86,1;16;241,5163561;233,62;0,51;39,11;0,755;1380
355480;Tremembé (SP);SP;192,9;180,4;128,8939541;383,76;0,55;43,75;0,834;34823
355490;Três Fronteiras (SP);SP;153,1;33,6;572,557234;237,07;0,51;31,19;0,761;5159
355495;Tuiuti (SP);SP;126,8;38,9;81,55531602;237,12;0,47;32,64;0,763;4956
355500;Tupã (SP);SP;630,6;100,4;435,9421617;352,83;0,57;35,45;0,8;63333
355510;Tupi Paulista (SP);SP;245,3;54,2;561,0025401;316,48;0,56;39,35;0,792;13286
355520;Turiúba (SP);SP;153,5;12,3;460,349552;242,18;0,49;30,49;0,8;1895
355530;Turmalina (SP);SP;147,8;16;554,793747;224,27;0,48;32,63;0,782;2366
355535;Ubarana (SP);SP;210,8;20;412,7366269;190,83;0,46;35,51;0,752;4220
355540;Ubatuba (SP);SP;713;93,2;159,9916599;315,41;0,59;46,04;0,795;66861
355550;Ubirajara (SP);SP;284;14,6;329,661015;192,94;0,49;38,04;0,764;4156
355560;Uchoa (SP);SP;252,9;35,7;388,9944483;250,04;0,49;41,23;0,75;9035
355570;União Paulista (SP);SP;79,4;17,1;447,1360616;198,32;0,47;31,72;0,777;1354
355580;Urânia (SP);SP;209,9;42;552,4760109;242,1;0,52;34,48;0,765;8825
355590;Uru (SP);SP;148;9,5;334,6156799;229,25;0,49;30,12;0,739;1404
355600;Urupês (SP);SP;325,7;36,3;377,2408711;283,49;0,52;34,09;0,795;11833
355610;Valentim Gentil (SP);SP;149,6;57,7;497,1165382;283,51;0,49;30,01;0,785;8605
355620;Valinhos (SP);SP;148,9;555,9;73,90251064;569,31;0,54;26,37;0,842;82973
355630;Valparaíso (SP);SP;861;21,6;505,4424867;284,17;0,56;33,6;0,807;18574
355635;Vargem (SP);SP;142,9;48,8;76,65704488;248,25;0,49;32,48;0,782;6975
355640;Vargem Grande do Sul (SP);SP;267,2;136,8;192,5074661;282,7;0,47;33,88;0,802;36302
355645;Vargem Grande Paulista (SP);SP;33,6;968,7;40,18706978;297,01;0,52;55,95;0,802;32683
355650;Várzea Paulista (SP);SP;34,7;2670,6;42,25892863;260,31;0,43;48,11;0,795;92800
355660;Vera Cruz (SP);SP;248,5;44,6;357,6975278;272,51;0,52;29,77;0,758;11085
355670;Vinhedo (SP);SP;81,9;575,1;67,15913431;627,47;0,55;42,38;0,857;47215
355680;Viradouro (SP);SP;219,7;72,6;342,8488786;265,98;0,5;36,65;0,798;15962
355690;Vista Alegre do Alto (SP);SP;95,6;49,7;334,221384;347,51;0,53;33,89;0,816;4754
355695;Vitória Brasil (SP);SP;49,9;33,6;544,0932657;191,02;0,48;31,83;0,747;1675
355700;Votorantim (SP);SP;184,4;520,3;81,69726053;304,28;0,48;41,66;0,814;95925
355710;Votuporanga (SP);SP;422,9;178,7;488,6321952;415,65;0,57;37,01;0,817;75641
355715;Zacarias (SP);SP;319,7;6,1;447,3905787;195,16;0,46;38;0,777;1947
